"1.  ","A-150 Tissue-Equivalent Plastic (A150TEP)",,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.131269,1000,0.666654,1000,0.061904
,6000,-0.521438,6000,0.222232,6000,0.020636
,8000,-0.347294,8000,0.111113,8000,0.010318
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.131269,,,
,,"C",0.521438,,,
,,"O",0.347294,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Ethyl Alcohol",,,,
,"density",0.789300,,,,
"Comments & references:",,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=153.",,,,,,
"Formula from p.3-232 of CRC Handbook of Chemistry and Physics, 89th ed (http://www.hbcpnetbase.com/).",,,,,,
"and Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960).",,,,,,
"Also called Ethanol (http://en.wikipedia.org/wiki/Ethanol).",,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=155.",,,,,,
"Formula and density (0.5678 g/cm3) in CRC Handbook of Chemistry and Physics, 89th edition, page 3-244.",,,,,,
0,,,,,,
"Density = 1.114 g/cm3 at 20C and formula from http://www.matweb.com/search/DataSheet.aspx?MatGUID=",,,,,,
"5e94ad885e9f4c82a50146ae8cb34801. ",,,,,,
" Also Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960.",,,,,,
0,,,,,,
"AN = Ammonium Nitrate,  Abbreviation and formula from p.12 of Modern Methods and Applications in ",,,,,,
"Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"109.  ","Ethylene",,,,,
"Formula =","C2H4",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,28.05316
"Density (g/cm3) =",,0.001175,"Total atom density (atoms/b-cm) =",,,1.513E-04
"The above density is estimated to be accurate to 4 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.143711,0.666653,0.000101,
"C",6000,6000,0.856289,0.333347,0.000050,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.000151,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.143711,1001,0.666653,1001,0.000101
,6000,-0.856289,6000,0.333347,6000,0.000050
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.143711,1000,0.666653,1000,0.000101
,6000,-0.856289,6000,0.333347,6000,0.000050
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.143711,,,
,,"C",0.856289,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Ethylene",,,,
,"density",0.001175,,,,
"Comments & references:",,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=155.",,,,,,
"Formula and density (0.5678 g/cm3) in CRC Handbook of Chemistry and Physics, 89th edition, page 3-244.",,,,,,
0,,,,,,
"Density = 1.114 g/cm3 at 20C and formula from http://www.matweb.com/search/DataSheet.aspx?MatGUID=",,,,,,
"5e94ad885e9f4c82a50146ae8cb34801. ",,,,,,
" Also Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960.",,,,,,
0,,,,,,
"AN = Ammonium Nitrate,  Abbreviation and formula from p.12 of Modern Methods and Applications in ",,,,,,
"Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
"Formula and density (1.72 g/cm3) from CRC Handbook of Chemistry and Physics, 89th edition, Page 4-47.",,,,,,
"Also density = 1.72 g/cm3 at http://www.matweb.com/search/DataSheet.aspx?MatGUID=646f6adaf15e46d",,,,,,
"48ff2d9a3a8311da0.  Also see http://en.wikipedia.org/wiki/Ammonium_nitrate.",,,,,,
0,,,,,,
"Ethylene Glycol Dinitrate (EGDN) or nitroglycol,  Abbreviation and formula from p. 11 of Modern Methods and",,,,,,
,,,,,,
,,,,,,
,,,,,,
"110.  ","Ethylene Glycol",,,,,
"Formula =","C2H6O2",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,62.06784
"Density (g/cm3) =",,1.114000,"Total atom density (atoms/b-cm) =",,,1.081E-01
"The above density is estimated to be accurate to 4 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.097436,0.600000,0.064852,
"C",6000,6000,0.387018,0.200000,0.021617,
"O",8016,8000,0.515546,0.200000,0.021617,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.108086,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.097436,1001,0.600000,1001,0.064852
,6000,-0.387018,6000,0.200000,6000,0.021617
,8016,-0.515546,8016,0.200000,8016,0.021617
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.097436,1000,0.600000,1000,0.064852
,6000,-0.387018,6000,0.200000,6000,0.021617
,8000,-0.515546,8000,0.200000,8000,0.021617
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.097436,,,
,,"C",0.387018,,,
,,"O",0.515546,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Ethylene Glycol",,,,
,"density",1.114000,,,,
"Comments & references:",,,,,,
"Density = 1.114 g/cm3 at 20C and formula from http://www.matweb.com/search/DataSheet.aspx?MatGUID=",,,,,,
"5e94ad885e9f4c82a50146ae8cb34801. ",,,,,,
" Also Table 51.120 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960.",,,,,,
0,,,,,,
"AN = Ammonium Nitrate,  Abbreviation and formula from p.12 of Modern Methods and Applications in ",,,,,,
"Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
"Formula and density (1.72 g/cm3) from CRC Handbook of Chemistry and Physics, 89th edition, Page 4-47.",,,,,,
"Also density = 1.72 g/cm3 at http://www.matweb.com/search/DataSheet.aspx?MatGUID=646f6adaf15e46d",,,,,,
"48ff2d9a3a8311da0.  Also see http://en.wikipedia.org/wiki/Ammonium_nitrate.",,,,,,
0,,,,,,
"Ethylene Glycol Dinitrate (EGDN) or nitroglycol,  Abbreviation and formula from p. 11 of Modern Methods and",,,,,,
"Applications in Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, New York, 1993.",,,,,,
"Formula and density from CRC Handbook of Chemistry and Physics, 89th edition, page 3-232.",,,,,,
"Also see http://en.wikipedia.org/wiki/EGDN.  ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"111.  ","Explosive compound, AN",,,,,
"Formula =","NH4NO3",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,80.04336
"Density (g/cm3) =",,1.720000,"Total atom density (atoms/b-cm) =",,,1.165E-01
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.050370,0.444444,0.051762,
"N",7014,7000,0.349978,0.222222,0.025881,
"O",8016,8000,0.599652,0.333333,0.038822,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.116465,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.050370,1001,0.444444,1001,0.051762
,7014,-0.349978,7014,0.222222,7014,0.025881
,8016,-0.599652,8016,0.333333,8016,0.038822
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.050370,1000,0.444444,1000,0.051762
,7000,-0.349978,7000,0.222222,7000,0.025881
,8000,-0.599652,8000,0.333333,8000,0.038822
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.050370,,,
,,"N",0.349978,,,
,,"O",0.599652,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Explosive compound, AN",,,,
,"density",1.720000,,,,
"Comments & references:",,,,,,
"AN = Ammonium Nitrate,  Abbreviation and formula from p.12 of Modern Methods and Applications in ",,,,,,
"Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
"Formula and density (1.72 g/cm3) from CRC Handbook of Chemistry and Physics, 89th edition, Page 4-47.",,,,,,
"Also density = 1.72 g/cm3 at http://www.matweb.com/search/DataSheet.aspx?MatGUID=646f6adaf15e46d",,,,,,
"48ff2d9a3a8311da0.  Also see http://en.wikipedia.org/wiki/Ammonium_nitrate.",,,,,,
0,,,,,,
"Ethylene Glycol Dinitrate (EGDN) or nitroglycol,  Abbreviation and formula from p. 11 of Modern Methods and",,,,,,
"Applications in Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, New York, 1993.",,,,,,
"Formula and density from CRC Handbook of Chemistry and Physics, 89th edition, page 3-232.",,,,,,
"Also see http://en.wikipedia.org/wiki/EGDN.  ",,,,,,
0,,,,,,
"Chemical names:  Cyclotetramethylenetetranitramine or 1,3,5,7-Tetranitro-1,3,5,7-tetrazacyclooctane",,,,,,
"Abbreviation, names, and formula from p. 6 of Modern Methods and Applications in Analysis of Explosives,",,,,,,
"Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.",,,,,,
,,,,,,
,,,,,,
,,,,,,
"112.  ","Explosive compound, EGDN",,,,,
"Formula =","C2H4N2O6",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,152.06296
"Density (g/cm3) =",,1.490000,"Total atom density (atoms/b-cm) =",,,8.261E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.026514,0.285714,0.023603,
"C",6000,6000,0.157970,0.142857,0.011802,
"N",7014,7000,0.184222,0.142857,0.011802,
"O",8016,8000,0.631294,0.428571,0.035405,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.082612,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.026514,1001,0.285714,1001,0.023603
,6000,-0.157970,6000,0.142857,6000,0.011802
,7014,-0.184222,7014,0.142857,7014,0.011802
,8016,-0.631294,8016,0.428571,8016,0.035405
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.026514,1000,0.285714,1000,0.023603
,6000,-0.157970,6000,0.142857,6000,0.011802
,7000,-0.184222,7000,0.142857,7000,0.011802
,8000,-0.631294,8000,0.428571,8000,0.035405
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.026514,,,
,,"C",0.157970,,,
,,"N",0.184222,,,
,,"O",0.631294,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Explosive compound, EGDN",,,,
,"density",1.490000,,,,
"Comments & references:",,,,,,
"Ethylene Glycol Dinitrate (EGDN) or nitroglycol,  Abbreviation and formula from p. 11 of Modern Methods and",,,,,,
"Applications in Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, New York, 1993.",,,,,,
"Formula and density from CRC Handbook of Chemistry and Physics, 89th edition, page 3-232.",,,,,,
"Also see http://en.wikipedia.org/wiki/EGDN.  ",,,,,,
0,,,,,,
"Chemical names:  Cyclotetramethylenetetranitramine or 1,3,5,7-Tetranitro-1,3,5,7-tetrazacyclooctane",,,,,,
"Abbreviation, names, and formula from p. 6 of Modern Methods and Applications in Analysis of Explosives,",,,,,,
"Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.",,,,,,
"Density = 1.89 g/cm3 from Table 7.1 of Explosive Effects and Applications by J. A. Zudas, et al, Springer, ",,,,,,
"2002.  Also see http://en.wikipedia.org/wiki/HMX.",,,,,,
0,,,,,,
"Also called nitrocellulose or cellulose nitrate.  The chemical formula is apparently uncertain due to the complexity.",,,,,,
"Densit = 1.49 g/cm3 and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=138.",,,,,,
"General reference: ""Modern Methods and Applications in Analysis of Explosives"", Jehuda Yinon and ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"113.  ","Explosive compound, HMX",,,,,
"Formula =","C4H8N8O8",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,296.15512
"Density (g/cm3) =",,1.890000,"Total atom density (atoms/b-cm) =",,,1.076E-01
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.027227,0.285714,0.030746,
"C",6000,6000,0.162222,0.142857,0.015373,
"N",7014,7000,0.378361,0.285714,0.030746,
"O",8016,8000,0.432190,0.285714,0.030746,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.107610,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.027227,1001,0.285714,1001,0.030746
,6000,-0.162222,6000,0.142857,6000,0.015373
,7014,-0.378361,7014,0.285714,7014,0.030746
,8016,-0.432190,8016,0.285714,8016,0.030746
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.027227,1000,0.285714,1000,0.030746
,6000,-0.162222,6000,0.142857,6000,0.015373
,7000,-0.378361,7000,0.285714,7000,0.030746
,8000,-0.432190,8000,0.285714,8000,0.030746
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.027227,,,
,,"C",0.162222,,,
,,"N",0.378361,,,
,,"O",0.432190,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Explosive compound, HMX",,,,
,"density",1.890000,,,,
"Comments & references:",,,,,,
"Chemical names:  Cyclotetramethylenetetranitramine or 1,3,5,7-Tetranitro-1,3,5,7-tetrazacyclooctane",,,,,,
"Abbreviation, names, and formula from p. 6 of Modern Methods and Applications in Analysis of Explosives,",,,,,,
"Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.",,,,,,
"Density = 1.89 g/cm3 from Table 7.1 of Explosive Effects and Applications by J. A. Zudas, et al, Springer, ",,,,,,
"2002.  Also see http://en.wikipedia.org/wiki/HMX.",,,,,,
0,,,,,,
"Also called nitrocellulose or cellulose nitrate.  The chemical formula is apparently uncertain due to the complexity.",,,,,,
"Densit = 1.49 g/cm3 and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=138.",,,,,,
"General reference: ""Modern Methods and Applications in Analysis of Explosives"", Jehuda Yinon and ",,,,,,
"Shmuel Zitrin, p. 13, John Wiley & Sons, Inc., New York, 1993.",,,,,,
0,,,,,,
"Nitroglycerin, Trinitroglycerol, Glycerol Trinitrate, etc. from http://en.wikipedia.org/wiki/Nitroglycerin.",,,,,,
"Abbreviation and formula from p.8 of Modern Methods and Applications in Analysis of Explosives,",,,,,,
"Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"114.  ","Explosive compound, NC",,,,,
"Formula =","-",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,"-"
"Density (g/cm3) =",,1.490000,"Total atom density (atoms/b-cm) =",,,8.647E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.029216,0.300771,0.026009,
"C",6000,6000,0.271296,0.234383,0.020268,
"N",7014,7000,0.121276,0.089844,0.007769,
"O",8016,8000,0.578212,0.375002,0.032428,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.086474,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.029216,1001,0.300771,1001,0.026009
,6000,-0.271296,6000,0.234383,6000,0.020268
,7014,-0.121276,7014,0.089844,7014,0.007769
,8016,-0.578212,8016,0.375002,8016,0.032428
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.029216,1000,0.300771,1000,0.026009
,6000,-0.271296,6000,0.234383,6000,0.020268
,7000,-0.121276,7000,0.089844,7000,0.007769
,8000,-0.578212,8000,0.375002,8000,0.032428
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.029216,,,
,,"C",0.271296,,,
,,"N",0.121276,,,
,,"O",0.578212,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Explosive compound, NC",,,,
,"density",1.490000,,,,
"Comments & references:",,,,,,
"Also called nitrocellulose or cellulose nitrate.  The chemical formula is apparently uncertain due to the complexity.",,,,,,
"Densit = 1.49 g/cm3 and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=138.",,,,,,
"General reference: ""Modern Methods and Applications in Analysis of Explosives"", Jehuda Yinon and ",,,,,,
"Shmuel Zitrin, p. 13, John Wiley & Sons, Inc., New York, 1993.",,,,,,
0,,,,,,
"Nitroglycerin, Trinitroglycerol, Glycerol Trinitrate, etc. from http://en.wikipedia.org/wiki/Nitroglycerin.",,,,,,
"Abbreviation and formula from p.8 of Modern Methods and Applications in Analysis of Explosives,",,,,,,
"Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
"Density = 1.6 g/cm3 from Knovel Critial Tables, 2nd edition, 2008.",,,,,,
0,,,,,,
"Pentaerythritol tetranitrate, baritrate, etc.  Abbreviation and formula from p. 9 - 10 of Modern Methods and ",,,,,,
"Applications in Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley, New York, 1993.",,,,,,
"Density = 1.773 g/cm3 from Knovel Critial Tables, 2nd edition, 2008.",,,,,,
"Density = 1.76 g/cm3 in Table 7.1 of Explosive Effects and Applications, J. A. Zudas, et al, Springer, 2002.",,,,,,
,,,,,,
,,,,,,
,,,,,,
"115.  ","Explosive compound, NG",,,,,
"Formula =","C3H5N3O9",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,227.0865
"Density (g/cm3) =",,1.600000,"Total atom density (atoms/b-cm) =",,,8.486E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.022193,0.250000,0.021215,
"C",6000,6000,0.158671,0.150000,0.012729,
"N",7014,7000,0.185040,0.150000,0.012729,
"O",8016,8000,0.634096,0.450000,0.038188,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.084861,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.022193,1001,0.250000,1001,0.021215
,6000,-0.158671,6000,0.150000,6000,0.012729
,7014,-0.185040,7014,0.150000,7014,0.012729
,8016,-0.634096,8016,0.450000,8016,0.038188
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.022193,1000,0.250000,1000,0.021215
,6000,-0.158671,6000,0.150000,6000,0.012729
,7000,-0.185040,7000,0.150000,7000,0.012729
,8000,-0.634096,8000,0.450000,8000,0.038188
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.022193,,,
,,"C",0.158671,,,
,,"N",0.185040,,,
,,"O",0.634096,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Explosive compound, NG",,,,
,"density",1.600000,,,,
"Comments & references:",,,,,,
"Nitroglycerin, Trinitroglycerol, Glycerol Trinitrate, etc. from http://en.wikipedia.org/wiki/Nitroglycerin.",,,,,,
"Abbreviation and formula from p.8 of Modern Methods and Applications in Analysis of Explosives,",,,,,,
"Jehuda Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  ",,,,,,
"Density = 1.6 g/cm3 from Knovel Critial Tables, 2nd edition, 2008.",,,,,,
0,,,,,,
"Pentaerythritol tetranitrate, baritrate, etc.  Abbreviation and formula from p. 9 - 10 of Modern Methods and ",,,,,,
"Applications in Analysis of Explosives, Jehuda Yinon and Shmuel Zitrin, John Wiley, New York, 1993.",,,,,,
"Density = 1.773 g/cm3 from Knovel Critial Tables, 2nd edition, 2008.",,,,,,
"Density = 1.76 g/cm3 in Table 7.1 of Explosive Effects and Applications, J. A. Zudas, et al, Springer, 2002.",,,,,,
0,,,,,,
"Commonly known as cyclonite, hexogen, or T4 (http://en.wikipedia.org/wiki/RDX).",,,,,,
"Chemical name:  Cyclotrimethylenetrinitramine or 1,3,5-Tinitro-1,3,5-triazacyclohexane.",,,,,,
"Abbreviation and formula from p.5 of Modern Methods and Applications in Analysis of Explosives, Jehuda ",,,,,,
"Yinon and Shmuel Zitrin, John Wiley & Sons, Inc., New York, 1993.  Density = 1.82 g/cm3 from ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"116.  ","Explosive compound, PETN",,,,,
"Formula =","C5H8N4O12",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,316.13662
